Name,AGE,SOCIAL SECUIRTY,ALLERGIES,Doctor,Chickenpox (Varicella),Diphtheria.,Flu (Influenza),Hepatitis A.,Hepatitis B.,Hib (Haemophilus influenzae type b),HPV (Human Papillomavirus),Measles,Mumps,Shingles
Roshan,29,500-50-3800,Latex,Dr. Cruz,1,1,0,1,0,1,1,1,0,0
Roshik,68,800-40-9353,Pollen Penicillin,Dr. Patterson,1,1,0,1,1,1,1,1,1,1
Rowen,75,268-17-6116,Soy Cow's milk,Dr. Armstrong,1,1,1,1,1,1,1,1,1,1
Rowin,74,211-85-1354,Mold Tree Nuts,Dr. Jimenez,1,1,0,1,1,1,1,1,1,1
Royal,14,775-93-3285,Wheat Dust Mites Soy,Dr. Gibbs,1,1,0,1,0,1,1,1,1,0
Ruadhri,67,290-25-1468,,Dr. Wood,1,1,1,1,1,1,1,1,1,1
Ruary,13,156-30-3912,Tree Nuts Soy Penicillin,Dr. Mejia,1,1,0,1,0,1,1,0,0,0
Rubeinn,20,471-41-5775,Mold Cow's milk,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Rubin,16,366-19-8322,Dust Mites Latex,Dr. Austin,1,1,0,1,0,1,1,1,1,0
Rubyn,52,747-45-1993,Latex,Dr. Thomas,1,1,1,1,1,1,1,1,1,1
Rudra,47,607-08-4997,Dust Mites,Dr. Patterson,1,1,1,1,1,1,1,1,1,1
Ruen,21,590-26-8648,Latex Pet Hair,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Rufus,61,997-09-0378,Wheat Dust Mites,Dr. Cunningham,1,1,1,1,1,1,1,1,1,1
Runo,21,053-94-8789,Latex Fish and shellfish Dust Mites,Dr. Wallace,1,1,1,1,1,1,1,1,1,1
Rupert,10,277-98-6471,Pet Hair Soy,Dr. Taylor,1,1,1,1,1,1,1,1,1,1
Ruslan,3,909-30-7659,Tree Nuts Latex,Dr. Stanley,1,1,1,1,1,1,1,1,1,1
Ryan-Andrew,21,882-94-4506,Pet Hair,Dr. Bailey,1,1,1,1,1,1,1,1,1,1
Ryan-Junior,72,339-61-4181,Penicillin Wheat,Dr. Gibson,1,1,1,1,1,1,1,1,1,1
Ryan-Noah,35,541-39-0080,Wheat Tree Nuts,Dr. Mohamed,1,1,1,1,1,1,1,1,1,1
Ryan-Oliver,65,586-57-2235,Mold Dust Mites,Dr. Carey,1,1,1,1,1,1,1,1,1,1
Rylai,3,315-01-5221,,Dr. O'Connor,1,1,0,1,1,1,1,1,1,1
Ryland,26,293-93-0610,Pollen,Dr. Fuller,1,1,0,1,1,1,1,1,1,1
Ryleigh,30,588-84-7262,Soy,Dr. Taylor,1,1,0,1,1,1,1,1,1,1
Rylyn,75,087-27-5540,Soy Penicillin,Dr. Field,1,1,0,1,1,1,1,1,1,1
Rys,11,764-54-5164,Cow's milk Pet Hair Latex,Dr. uez,1,1,1,1,1,1,1,1,1,1
Ryukazu,11,058-93-9377,Fish and shellfish,Dr. Terry,1,1,1,1,1,1,1,1,1,1
Ryuto,39,210-86-4070,,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Saad,56,114-53-2248,Tree Nuts Penicillin,Dr. Carrillo,1,1,1,1,1,1,1,1,1,1
Saail,54,767-55-5569,Pet Hair Penicillin,Dr. Horton,1,1,0,1,1,1,1,1,1,1
Sabih,15,467-33-0311,,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Sabyrzhan,32,796-40-7871,Pollen Mold Pet Hair,Dr. Field,1,1,1,1,1,1,1,1,1,1
Saeed,45,718-68-4461,,Dr. Sherman,1,1,0,1,1,1,1,1,1,1
Saejin,54,977-57-3058,Pollen Fish and shellfish,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Safdar,78,833-32-9788,Pet Hair,Dr. uez,1,1,1,1,1,1,1,1,1,1
Safwaan,71,539-53-4526,Cow's milk Latex Mold,Dr. Elliott,1,1,1,1,1,1,1,1,1,1
Sahad,3,801-73-1531,Wheat Pet Hair Soy,Dr. Garrett,1,1,1,1,1,1,1,1,1,1
Sahibdeep,58,368-74-9485,Wheat Pollen,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Sahishnu,76,665-06-2132,Pollen Mold Wheat,Dr. Parsons,1,1,1,1,1,1,1,1,1,1
Sahmha,41,609-70-4695,Mold Latex Penicillin,Dr. Burns,1,1,0,1,1,1,1,1,1,1
Saif-Ali,58,641-19-8403,Mold Wheat,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Sajjad,13,927-79-9029,Pet Hair,Dr. Myers,1,1,0,1,1,1,1,1,1,1
Sajmon,13,570-23-9943,Soy Dust Mites,Dr. Waters,1,1,1,1,1,1,1,1,1,1
Saleh,12,925-99-4157,Pollen,Dr. Wise,1,1,0,1,1,1,1,1,1,1
Salem,74,047-04-9949,Latex Dust Mites,Dr. Cunningham,1,1,0,1,1,1,1,1,1,1
Salman,11,455-81-9281,,Dr. Burgess,1,1,1,1,1,1,1,1,1,1
Salvatore,23,130-59-2605,Latex Dust Mites,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Samiullah,24,001-75-7797,Cow's milk Soy,Dr. Sims,1,1,1,1,1,1,1,1,1,1
Sampson,30,501-95-2281,Pet Hair Soy Latex,Dr. Black,1,1,1,1,1,1,1,1,1,1
Samsidine,11,036-49-8151,Dust Mites Wheat Latex,Dr. Abbott,1,1,0,1,1,1,1,1,1,1
Samsor,79,284-02-9373,Cow's milk,Dr. Gardner,1,1,0,1,0,1,1,0,0,0
Samual,7,847-30-1522,Dust Mites,Dr. Peters,1,1,0,1,1,1,1,1,1,1
Samyo,51,938-93-3210,,Dr. Joyce,1,1,1,1,1,1,1,1,1,1
Sandiso,60,082-43-0652,Pollen Dust Mites Fish and shellfish,Dr. Alexander,1,1,1,1,1,1,1,1,1,1
Sans,5,943-59-5556,Mold,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Saross,3,658-95-0934,Soy,Dr. Atherton,1,1,0,1,1,1,1,1,1,1
Sarthak,71,633-05-0760,,Dr. Love,1,1,0,1,1,1,1,1,1,1
Sasha,51,709-39-4827,Pet Hair Cow's milk,Dr. Thomas,1,1,1,1,1,1,1,1,1,1
Saud,77,270-92-0581,Mold,Dr. Hunt,1,1,1,1,1,1,1,1,1,1
Sayed,2,406-54-0057,Wheat Tree Nuts Pet Hair,Dr. Sherman,1,1,1,1,1,1,1,1,1,1
Scotty,22,103-89-8259,Mold,Dr. Dean,1,1,1,1,1,1,1,1,1,1
Se,11,687-76-1573,Latex Soy Dust Mites,Dr. Stevenson,1,1,1,1,1,1,1,1,1,1
Seain,9,709-02-3955,Soy Tree Nuts,Dr. Naylor,1,1,1,1,1,1,1,1,1,1
Sean-Luke,8,957-24-9157,Pollen Fish and shellfish,Dr. Figueroa,1,1,0,1,1,1,1,1,1,1
Sebastiano,65,682-80-9538,Pet Hair Mold,Dr. Cruz,1,1,0,1,1,1,1,1,1,1
Sebastien,26,626-78-1202,Wheat,Dr. Leonard,1,1,0,1,0,1,1,1,1,0
Sebhjeet,56,777-63-0308,Tree Nuts,Dr. Barrett,1,1,0,1,1,1,1,1,1,1
Sehej,60,667-36-1689,Tree Nuts Penicillin Pollen,Dr. Juarez,1,1,0,1,0,1,1,0,0,0
Seif,52,883-40-7081,Pollen Pet Hair Soy,Dr. Thomas,1,1,1,1,1,1,1,1,1,1
Seme-Skaedy,30,925-39-2389,,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Semyon,8,444-96-0420,Pet Hair,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Sephiroth,33,499-55-3004,,Dr. Thornton,1,1,0,1,1,1,1,1,1,1
Seraj,27,176-96-1886,Dust Mites Wheat Fish and shellfish,Dr. Patterson,1,1,1,1,1,1,1,1,1,1
Serkan,7,480-28-5518,Latex Pollen Wheat,Dr. Fuller,1,1,1,1,1,1,1,1,1,1
Seroud,1,888-74-2403,Penicillin Tree Nuts Mold,Dr. Nichols,1,1,1,1,1,1,1,1,1,1
Seumais,47,810-45-2696,Wheat Pollen Dust Mites,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Sevag,9,096-39-0065,Dust Mites,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Sewa,56,593-23-5659,Penicillin,Dr. Sherman,1,1,1,1,1,1,1,1,1,1
Seweryn,38,332-64-5472,,Dr. Sherman,1,1,0,1,1,1,1,1,1,1
Shaan,60,701-03-9365,Cow's milk Dust Mites,Dr. Cook,1,1,1,1,1,1,1,1,1,1
Shaban,0,574-82-6228,Pollen Pet Hair Mold,Dr. Gardner,1,1,1,1,1,1,1,1,1,1
Shadan,48,353-07-9393,Fish and shellfish Penicillin,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Shadeen,64,484-72-4656,Mold,Dr. Barnett,1,1,1,1,1,1,1,1,1,1
Shahood,38,259-17-8749,Pollen,Dr. Boyd,1,1,0,1,0,1,1,1,1,0
Shahzad,14,361-89-4456,Pollen,Dr. Hamilton,1,1,0,1,1,1,1,1,1,1
Shahzain,4,618-12-2444,Mold Latex Pollen,Dr. Reynolds,1,1,0,1,0,1,0,0,0,0
Shair,44,215-06-9536,Pollen Pet Hair,Dr. Hamilton,1,1,1,1,1,1,1,1,1,1
Shand,12,523-33-4354,Soy,Dr. Cruz,1,1,1,1,1,1,1,1,1,1
Shanmukha,78,870-32-1861,Pollen,Dr. Horton,1,1,0,1,0,1,1,1,1,0
Shaquille,59,920-76-5817,Penicillin Pollen Wheat,Dr. Armstrong,1,1,1,1,1,1,1,1,1,1
Sharafeddean,39,454-37-3409,Tree Nuts,Dr. Barrett,1,1,0,1,1,1,1,1,1,1
Sharan,70,616-92-5174,Soy,Dr. Armstrong,1,1,1,1,1,1,1,1,1,1
Sharmake,69,091-71-8218,Penicillin Cow's milk,Dr. Taylor,1,1,1,1,1,1,1,1,1,1
Shaydan'lee,1,614-52-2587,Fish and shellfish Cow's milk,Dr. Peterson,1,1,1,1,1,1,1,1,1,1
Shayden,74,194-29-3093,Mold Dust Mites,Dr. Boyd,1,1,1,1,1,1,1,1,1,1
Shayn-Lee,51,742-30-3287,Penicillin,Dr. Graham,1,1,0,1,1,1,1,1,1,1
Shen,54,347-46-2776,,Dr. Wallace,1,1,1,1,1,1,1,1,1,1
Shenshah,70,279-03-4606,Fish and shellfish Tree Nuts Pet Hair,Dr. Stanley,1,1,1,1,1,1,1,1,1,1
Sheraz,69,875-43-1962,Fish and shellfish,Dr. Mejia,1,1,0,1,1,1,1,1,1,1
Sheryarr,26,730-80-5328,,Dr. Black,1,1,1,1,1,1,1,1,1,1
Shiva,17,767-74-0807,Cow's milk,Dr. Bailey,1,1,0,1,0,1,1,1,1,0
Shivam,46,652-41-6891,Tree Nuts,Dr. Mcdonald,1,1,1,1,1,1,1,1,1,1
Shoaib,72,441-20-9452,Cow's milk,Dr. Carrillo,1,1,0,1,1,1,1,1,1,1
Shohomjyoti,30,397-78-4784,Tree Nuts Penicillin Soy,Dr. Hunt,1,1,0,1,1,1,1,1,1,1
Shonnie,77,352-43-6038,,Dr. Naylor,1,1,0,1,1,1,1,1,1,1
Shree,38,597-47-6539,Latex,Dr. Flores,1,1,0,1,1,1,1,1,1,1
Shreya,49,968-76-4487,,Dr. Mckenna,1,1,1,1,1,1,1,1,1,1
Shreyansh,67,805-79-6435,Dust Mites Tree Nuts Pollen,Dr. Finch,1,1,0,1,1,1,1,1,1,1
Shunna,55,209-64-1685,Pet Hair,Dr. Sharp,1,1,0,1,0,1,1,1,1,0
Siddharth,58,497-15-7502,Penicillin Soy,Dr. Cunningham,1,1,1,1,1,1,1,1,1,1
Sidhant,0,788-39-6386,Dust Mites Cow's milk Fish and shellfish,Dr. Nichols,1,1,0,1,0,1,1,1,0,0
Sidney,47,996-49-6337,Cow's milk Tree Nuts Pet Hair,Dr. Gardner,1,1,0,1,0,1,1,1,1,0
Silas,28,077-70-5655,Latex Fish and shellfish,Dr. Peters,1,1,0,1,1,1,1,1,1,1
Simbarashe,13,347-57-8094,Mold,Dr. Spencer,1,1,1,1,1,1,1,1,1,1
Sinai,11,260-97-2294,Pet Hair Soy Latex,Dr. Mohamed,1,1,1,1,1,1,1,1,1,1
Sinan,52,526-93-8521,Wheat Latex,Dr. Watson,1,1,1,1,1,1,1,1,1,1
Siraj,48,420-12-9436,,Dr. NicholsonDr. Brady,1,1,1,1,1,1,1,1,1,1
Sirius,63,154-11-1795,Pollen Cow's milk,Dr. Thomas,1,1,1,1,1,1,1,1,1,1
Slesh,72,037-23-1877,Pet Hair,Dr. Alvarado,1,1,0,1,1,1,1,1,1,1
Slessor,71,622-82-7019,Pet Hair,Dr. Moran,1,1,0,1,1,1,1,1,1,1
Sochima,66,976-62-5222,Mold Dust Mites,Dr. Austin,1,1,1,1,1,1,1,1,1,1
Sofian,15,882-94-8228,,Dr. Reed,1,1,1,1,1,1,1,1,1,1
Sohail,53,549-86-3437,Dust Mites,Dr. Williamson,1,1,0,1,1,1,1,1,1,1
Sohan,68,303-56-7735,,Dr. Sherman,1,1,0,1,0,1,1,1,1,0
Sole,41,167-05-5317,Pet Hair Penicillin Mold,Dr. Horton,1,1,1,1,1,1,1,1,1,1
Solieman,3,469-20-0855,Cow's milk,Dr. Alexander,1,1,0,1,1,1,1,1,1,1
Somhairle,32,889-84-6455,Wheat,Dr. Burns,1,1,1,1,1,1,1,1,1,1
Somto,41,574-12-5758,Wheat Pet Hair Tree Nuts,Dr. Jones,1,1,1,1,1,1,1,1,1,1
Sonas,26,767-10-0123,Wheat Mold Cow's milk,Dr. Gardner,1,1,1,1,1,1,1,1,1,1
Sonila,48,654-91-7329,Mold Penicillin Tree Nuts,Dr. Crossley,1,1,1,1,1,1,1,1,1,1
Sonne,63,001-17-6820,Mold,Dr. Romero,1,1,0,1,0,1,1,0,0,0
Sonnie,36,815-77-9473,Soy Pet Hair Dust Mites,Dr. Flores,1,1,1,1,1,1,1,1,1,1
Soren,68,356-21-1602,,Dr. Mcdonald,1,1,0,1,1,1,1,1,1,1
Soul,20,757-20-6374,Pollen,Dr. Juarez,1,1,0,1,1,1,1,1,1,1
Spence,51,361-10-5197,,Dr. Waters,1,1,0,1,1,1,1,1,1,1
Sri,10,696-09-7685,Soy Fish and shellfish,Dr. Bush,1,1,1,1,1,1,1,1,1,1
Sribatsa,33,402-97-3456,,Dr. Allen,1,1,0,1,1,1,1,1,1,1
Srinivas,13,565-99-7455,Latex,Dr. Stevenson,1,1,1,1,1,1,1,1,1,1
Stafford,66,881-08-8792,,Dr. uez,1,1,0,1,0,1,1,1,0,0
Starley,72,582-44-2232,Tree Nuts Mold,Dr. Fuller,1,1,1,1,1,1,1,1,1,1
Stefan,71,944-26-5281,Wheat,Dr. Spencer,1,1,0,1,1,1,1,1,1,1
Steffan,27,727-10-1319,,Dr. Mohamed,1,1,1,1,1,1,1,1,1,1
Steffano,72,932-79-9810,Pet Hair,Dr. Naylor,1,1,0,1,1,1,1,1,1,1
Steven-Jnr,47,767-56-0814,Penicillin Dust Mites Cow's milk,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Stewart-Allan,59,873-38-3033,Wheat,Dr. Hunt,1,1,1,1,1,1,1,1,1,1
Stirling,23,761-73-6015,,Dr. Strickland,1,1,1,1,1,1,1,1,1,1
Stoyan,28,177-73-7206,Mold,Dr. Allen,1,1,1,1,1,1,1,1,1,1
Subhan,64,404-26-9722,Tree Nuts Soy Fish and shellfish,Dr. Keller,1,1,0,1,0,1,1,0,0,0
Suhayb,40,163-64-9441,Cow's milk Pet Hair Wheat,Dr. Atherton,1,1,0,1,0,1,1,1,1,0
Sukh,45,252-70-6701,Tree Nuts Pollen,Dr. Fletcher,1,1,0,1,1,1,1,1,1,1
Sukhbeer,30,502-79-1817,Mold,Dr. Flores,1,1,1,1,1,1,1,1,1,1
Sukrit,20,744-55-2720,Pet Hair Penicillin Soy,Dr. Myers,1,1,1,1,1,1,1,1,1,1
Suleman,12,096-32-0642,Dust Mites Penicillin Soy,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Sunny,12,194-18-7825,Pet Hair Soy Cow's milk,Dr. Stanley,1,1,1,1,1,1,1,1,1,1
Sutherland,45,284-30-6410,,Dr. Mohamed,1,1,0,1,1,1,1,1,1,1
Sven,51,828-27-6262,Cow's milk Penicillin Soy,Dr. Patterson,1,1,0,1,1,1,1,1,1,1
Sweyn,41,253-79-3550,Tree Nuts Pollen Wheat,Dr. Brown,1,1,1,1,1,1,1,1,1,1
Tadeas,44,010-84-2224,Fish and shellfish Pet Hair,Dr. Peterson,1,1,1,1,1,1,1,1,1,1
Tadiwanashe,62,634-21-3129,Mold Fish and shellfish Wheat,Dr. Joyce,1,1,1,1,1,1,1,1,1,1
Taevon,24,901-98-7902,,Dr. Austin,1,1,1,1,1,1,1,1,1,1
Tage,26,633-02-7476,Dust Mites Pet Hair,Dr. Bush,1,1,0,1,0,1,1,1,0,0
Tailer-Jay,32,037-93-5254,,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Tain,21,537-93-2901,,Dr. Moran,1,1,1,1,1,1,1,1,1,1
Taine,71,860-98-1977,Pet Hair Wheat Cow's milk,Dr. uez,1,1,1,1,1,1,1,1,1,1
Tait,48,386-72-5037,Pollen,Dr. Wood,1,1,0,1,1,1,1,1,1,1
Tajpreet,6,637-41-2434,Pet Hair Latex,Dr. Mann,1,1,0,1,1,1,1,1,1,1
Tamaradeinyefa,0,247-00-6812,Cow's milk Fish and shellfish,Dr. Mann,1,1,0,1,1,1,1,1,1,1
Tamaro,29,096-66-1832,Dust Mites,Dr. Williamson,1,1,1,1,1,1,1,1,1,1
Tameem,11,323-77-2684,Penicillin Latex Soy,Dr. Mejia,1,1,1,1,1,1,1,1,1,1
Tanay,13,153-16-0267,Tree Nuts Penicillin,Dr. Stanley,1,1,0,1,1,1,1,1,1,1
Tanish,60,539-64-1970,Fish and shellfish Latex,Dr. Dean,1,1,1,1,1,1,1,1,1,1
Tanmay,1,084-64-3039,,Dr. Kaye,1,1,1,1,1,1,1,1,1,1
Tanzeer,4,988-71-8014,,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Taonanyasha,79,145-88-0141,Soy Latex,Dr. Herbert,1,1,1,1,1,1,1,1,1,1
Taranvir,11,464-37-5926,Pollen Wheat Mold,Dr. Peters,1,1,0,1,1,1,1,1,1,1
Tarig,29,432-26-8064,,Dr. Foster,1,1,0,1,1,1,1,1,1,1
Tariq,68,011-42-4589,Latex,Dr. Peterson,1,1,1,1,1,1,1,1,1,1
Tark,66,091-74-0288,Pollen Mold,Dr. Naylor,1,1,0,1,1,1,1,1,1,1
Tarlach,39,439-80-6727,Penicillin,Dr. Mckenna,1,1,0,1,1,1,1,1,1,1
Tawana-Nyasha,70,153-39-1489,Cow's milk,Dr. Carlson,1,1,1,1,1,1,1,1,1,1
Tawananyasha,47,954-28-1027,Cow's milk,Dr. Boyd,1,1,1,1,1,1,1,1,1,1
Tawanda,12,307-32-2975,Pet Hair,Dr. Mohamed,1,1,0,1,1,1,1,1,1,1
Tawfeequr,5,337-08-1403,,Dr. Abbott,1,1,1,1,1,1,1,1,1,1
Tawsif,6,648-50-3442,Dust Mites Soy,Dr. Osborne,1,1,0,1,1,1,1,1,1,1
Taygen,39,925-50-7555,Cow's milk Wheat,Dr. Gardner,1,1,0,1,1,1,1,1,1,1
Tayim,38,604-38-1402,Latex Soy Pet Hair,Dr. NicholsonDr. Brady,1,1,0,1,1,1,1,1,1,1
Taylon,4,318-50-7220,Fish and shellfish Cow's milk Dust Mites,Dr. Barrett,1,1,1,1,1,1,1,1,1,1
Taylor-Jon,0,186-92-0574,Penicillin Cow's milk,Dr. Stanley,1,1,1,1,1,1,1,1,1,1
Teagan,18,134-95-0776,Wheat Fish and shellfish Dust Mites,Dr. Figueroa,1,1,1,1,1,1,1,1,1,1
Tearlach,69,787-02-6165,,Dr. Field,1,1,1,1,1,1,1,1,1,1
Teddy,27,350-26-5507,,Dr. Jimenez,1,1,1,1,1,1,1,1,1,1
Teenaidy,54,292-60-4863,Dust Mites,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Tejas,40,316-95-3931,,Dr. Jones,1,1,0,1,1,1,1,1,1,1
Tejay,47,136-37-9475,,Dr. uez,1,1,0,1,0,1,1,1,1,0
Tejus,80,265-36-2985,Fish and shellfish,Dr. Bush,1,1,0,1,0,1,1,1,1,0
Temidayo,33,262-64-9815,,Dr. Pham,1,1,0,1,1,1,1,1,1,1
Teo,22,966-37-4181,Pet Hair,Dr. Abbott,1,1,1,1,1,1,1,1,1,1
Teodor,59,053-10-7104,,Dr. Nichols,1,1,1,1,1,1,1,1,1,1
Terna,42,858-12-2176,,Dr. Wilkins,1,1,0,1,1,1,1,1,1,1
Terry,35,084-81-9049,Dust Mites Wheat Latex,Dr. Barnett,1,1,0,1,1,1,1,1,1,1
Tessleem,37,469-20-8188,,Dr. Wallace,1,1,0,1,1,1,1,1,1,1
Tevish,6,884-03-0668,Dust Mites Cow's milk,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Texas,67,279-84-1663,Fish and shellfish Pollen Tree Nuts,Dr. Bailey,1,1,0,1,1,1,1,1,1,1
Thai,17,623-42-4619,,Dr. Wallace,1,1,1,1,1,1,1,1,1,1
Thanda,61,581-27-0635,Pollen Penicillin,Dr. Osborne,1,1,0,1,1,1,1,1,1,1
Thaneesh,57,993-74-4198,Pollen,Dr. Figueroa,1,1,1,1,1,1,1,1,1,1
Thayne,23,159-05-9797,,Dr. Khan,1,1,1,1,1,1,1,1,1,1
Thomas-John,31,944-63-4885,Fish and shellfish,Dr. Austin,1,1,0,1,0,1,1,1,1,0
Thor,11,278-78-6280,Pet Hair,Dr. Carrillo,1,1,1,1,1,1,1,1,1,1
Tibor,70,029-08-8294,,Dr. Alvarado,1,1,0,1,0,1,1,1,1,0
Tidiane,75,111-79-9555,Pet Hair Wheat,Dr. Austin,1,1,1,1,1,1,1,1,1,1
Ties,75,537-73-9275,,Dr. Armstrong,1,1,0,1,0,1,1,1,1,0
Tiger,35,453-39-5334,Penicillin Mold Soy,Dr. Mohamed,1,1,1,1,1,1,1,1,1,1
Timothe,19,079-59-0161,Pollen Soy,Dr. Dean,1,1,0,1,1,1,1,1,1,1
Timothee,52,381-45-6542,Dust Mites,Dr. Sherman,1,1,0,1,1,1,1,1,1,1
Tin,29,050-25-1666,Dust Mites,Dr. Vas,1,1,0,1,1,1,1,1,1,1
Tinashe,34,014-81-9914,Cow's milk,Dr. Kaye,1,1,1,1,1,1,1,1,1,1
Ting,62,011-58-1620,,Dr. NicholsonDr. Brady,1,1,1,1,1,1,1,1,1,1
Tito,66,853-70-8184,Fish and shellfish,Dr. Hawkins,1,1,0,1,0,1,1,1,0,0
Tivon,56,795-97-0781,,Dr. Cruz,1,1,0,1,1,1,1,1,1,1
Tiylor,38,123-23-5088,,Dr. Peters,1,1,1,1,1,1,1,1,1,1
Tj,56,261-53-8052,Wheat,Dr. Moran,1,1,1,1,1,1,1,1,1,1
Tobechukwu,38,857-92-8152,Wheat Pet Hair Fish and shellfish,Dr. Love,1,1,0,0,0,0,0,0,0,0
Tobiasz,1,879-12-7438,,Dr. Parsons,1,1,1,1,1,1,1,1,1,1
Tod,0,730-81-4165,Fish and shellfish Wheat Dust Mites,Dr. Carey,1,1,0,1,1,1,1,1,1,1
Todd,38,107-13-1486,,Dr. Keller,1,1,1,1,1,1,1,1,1,1
Toma,58,052-81-6529,Latex Dust Mites,Dr. Peterson,1,1,1,1,1,1,1,1,1,1
Tommi,29,669-29-1084,Mold Latex Soy,Dr. Park,1,1,1,1,1,1,1,1,1,1
Tomos,30,132-81-1318,Wheat Latex Mold,Dr. Gibson,1,1,1,1,1,1,1,1,1,1
Toren,80,570-50-1750,Wheat Pet Hair Mold,Dr. Figueroa,1,1,0,1,1,1,1,1,1,1
Torran,41,190-58-2701,,Dr. Barnett,1,1,0,1,0,1,1,1,1,0
Torridon,70,863-46-4592,Latex Fish and shellfish Soy,Dr. Naylor,1,1,0,1,0,1,1,1,0,0
Torrun,20,203-95-3379,,Dr. Cunningham,1,1,0,1,1,1,1,1,1,1
Torryn,80,860-21-2967,Soy Tree Nuts Pet Hair,Dr. Osborne,1,1,0,1,0,1,1,0,0,0
Tory,52,165-56-6054,Pollen,Dr. Sharp,1,1,1,1,1,1,1,1,1,1
Toryn,44,478-31-0901,Mold Soy Wheat,Dr. Hunt,1,1,0,1,1,1,1,1,1,1
Towson,15,838-95-5745,Cow's milk Mold,Dr. Elliott,1,1,1,1,1,1,1,1,1,1
Travis-Clayton,51,115-34-6204,Fish and shellfish Soy,Dr. Thornton,1,1,0,1,1,1,1,1,1,1
Trent,3,554-15-9414,,Dr. Spencer,1,1,0,1,1,1,1,1,1,1
Trevor,38,066-84-5681,Latex Soy,Dr. Atherton,1,1,0,1,1,1,1,1,1,1
Trey,16,715-82-1073,Pet Hair Penicillin,Dr. Thomas,1,1,1,1,1,1,1,1,1,1
Tristen,26,009-98-9462,Cow's milk Tree Nuts Pet Hair,Dr. Gardner,1,1,1,1,1,1,1,1,1,1
Tristyn,30,935-31-0157,Penicillin Cow's milk Fish and shellfish,Dr. Wise,1,1,1,1,1,1,1,1,1,1
Tumininu,39,739-54-6728,Pet Hair Cow's milk Penicillin,Dr. Mcdonald,1,1,0,1,1,1,1,1,1,1
Tunay,39,638-22-5344,Pet Hair Penicillin Tree Nuts,Dr. Osborne,1,1,1,1,1,1,1,1,1,1
Turay,51,543-81-8815,Cow's milk Mold,Dr. uez,1,1,0,1,1,1,1,1,1,1
Tye,48,554-70-0073,Tree Nuts,Dr. Black,1,1,0,1,1,1,1,1,1,1
Tyem,26,093-58-2074,Wheat,Dr. Cunningham,1,1,0,1,1,1,1,1,1,1
Tyler-Jack,45,681-49-4498,Mold Tree Nuts,Dr. Nichols,1,1,0,1,1,1,1,1,1,1
Tyler-Jackson,38,730-25-4741,Fish and shellfish,Dr. Stanley,1,1,0,1,1,1,1,1,1,1
Tyler-Ross,17,388-70-3554,,Dr. Barnett,1,1,1,1,1,1,1,1,1,1
Tymek,74,954-10-9669,Cow's milk,Dr. Reynolds,1,1,0,1,1,1,1,1,1,1
Tyron,18,646-66-6479,Tree Nuts Mold Pet Hair,Dr. Naylor,1,1,0,1,0,1,1,1,1,0
Ubaidullah,6,448-35-0473,Dust Mites,Dr. Rossi,1,1,1,1,1,1,1,1,1,1
Uchenna,12,480-68-3285,,Dr. Palmer,1,1,0,1,1,1,1,1,1,1
Ugochukwu,33,309-11-8116,Tree Nuts,Dr. Mejia,1,1,0,1,1,1,1,1,1,1
Uriel,30,422-46-6075,Cow's milk Fish and shellfish,Dr. Barrett,1,1,0,1,1,1,1,1,1,1
Urijah,48,562-47-4643,,Dr. Leonard,1,1,1,1,1,1,1,1,1,1
Usef,20,760-01-6642,Tree Nuts Penicillin,Dr. Garrett,1,1,1,1,1,1,1,1,1,1
Usher,20,335-14-4715,,Dr. Flores,1,1,1,1,1,1,1,1,1,1
Uvie,80,642-67-4070,Dust Mites Mold Penicillin,Dr. Cook,1,1,1,1,1,1,1,1,1,1
Uzair,68,974-90-0817,Tree Nuts Pet Hair,Dr. Finch,1,1,0,1,1,1,1,1,1,1
Vaclav,2,436-27-9555,Pet Hair Fish and shellfish Tree Nuts,Dr. Strickland,1,1,0,1,1,1,1,1,1,1
Vaden,67,324-27-4105,Wheat Pet Hair,Dr. Barrett,1,1,0,1,1,1,1,1,1,1
Vahit,8,623-18-4782,Cow's milk Penicillin Fish and shellfish,Dr. Cunningham,1,1,0,1,1,1,1,1,1,1
Valdemars,23,744-60-3456,Dust Mites,Dr. uez,1,1,1,1,1,1,1,1,1,1
